Operation,Level,Operator,Time,Source,Terminal IP Address,Operation Object,Result,Details
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:23:55 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Failed,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=37,DLEARFCN=100;
The MO does not exist."
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:23:55 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Failed,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=33,DLEARFCN=100;
The MO does not exist."
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:23:54 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Failed,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=32,DLEARFCN=100;
The MO does not exist."
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:23:54 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Failed,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=31,DLEARFCN=100;
The MO does not exist."
Create Trace Task,Minor,,"	24/11/2025 14:23:53 +03:00",Fars Service,172.23.16.218,Trace Task Name:20251124_142323,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:Board RTWP 
Trace ID:154306 
Task Name:20251124_142323 
Creator:Osaid.Bolbol 
NE List:747-UL_Maan_Ind_PC_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Query Topo Information,Warning,,"	24/11/2025 14:22:59 +03:00",Device Panel Operations,192.168.19.136,4527-UL_Moobes_PC_EBand_TASC,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:22:47 +03:00",MmlService,192.168.27.23,2328-UL_Jawad_Bakery_2_PC_EBand_TASC,Successful,"Function:[Configuration Management][MML Command]
MOD RETSUBUNIT:DEVICENO=33,SUBUNITNO=1,TILT=80;"
Query Topo Information,Warning,,"	24/11/2025 14:22:29 +03:00",Device Panel Operations,172.23.16.218,747-UL_Maan_Ind_PC_TASC,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Topo Information,Warning,,"	24/11/2025 14:22:28 +03:00",Device Panel Operations,172.23.16.218,747-UL_Maan_Ind_PC_TASC,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Topo Information,Warning,,"	24/11/2025 14:22:25 +03:00",Device Panel Operations,172.23.16.218,747-UL_Maan_Ind_PC_TASC,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Shelf List,Warning,,"	24/11/2025 14:22:23 +03:00",Device Panel Operations,172.23.16.218,747-UL_Maan_Ind_PC_TASC,Successful,"	--"
Transparent transmission of MML commands,Minor,,"	24/11/2025 14:22:21 +03:00",MmlService,192.168.27.23,2328-UL_Jawad_Bakery_2_PC_EBand_TASC,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
Transparent transmission of MML commands,Minor,,"	24/11/2025 14:22:09 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Successful,"Function:[Configuration Management][MML Command]
LST EUTRANINTERNFREQ:;"
query current activities,Minor,,"	24/11/2025 14:21:54 +03:00",OSSFaceService,192.168.27.23,query current activities,Successful,query current activities
Query the operator type,Minor,,"	24/11/2025 14:21:54 +03:00",NBIMgmtService,192.168.27.23,Obtain the operator type,Failed,Failed:Query the current operator type
Update MAE Preference,Minor,,"	24/11/2025 14:20:37 +03:00",OSSFaceService,192.168.27.57,MAE Preference,Successful,"Update the interface Access.Topology.CellList's value to '{""columns"":[""0;96.86px;1"",""1;425.75px;1"",""2;127.74999904632568px;1"",""3;59.75px;1"",""4;434.7592582702637px;1"",""5;121.075px;1"",""6;284px;1"",""7;121.075px;1"",""8;335.6750030517578px;1"",""9;121.075px;1"",""10;344px;0""],""sortColumn"":{""id"":3,""sort"":null,""cid"":3}}'."
Upload File,Minor,,"	24/11/2025 14:20:21 +03:00",OSSFileService,192.168.27.57,MML_Task_Result_Add-Missing3GRelation_20251124_141616.txt,Successful,"Upload file, file name: MML_Task_Result_Add-Missing3GRelation_20251124_141616.txt"
Upload File,Minor,,"	24/11/2025 14:20:05 +03:00",OSSFileService,192.168.27.57,MML_Task_Result_Add-Missing3GRelation_20251124_141616.txt,Successful,"Upload file, file name: MML_Task_Result_Add-Missing3GRelation_20251124_141616.txt"
Update MAE Preference,Minor,,"	24/11/2025 14:19:55 +03:00",OSSFaceService,172.23.16.218,MAE Preference,Successful,"Update the interface Access.Topology.CellList's value to '{""columns"":[""0;116.46px;1"",""1;239.75px;1"",""2;145.575px;1"",""3;145.575px;1"",""4;406.75px;1"",""5;145.575px;1"",""6;145.575px;1"",""7;145.575px;1"",""8;354.1499938964844px;1"",""9;145.575px;1"",""10;100px;0""],""sortColumn"":{""id"":8,""sort"":""desc"",""cid"":8}}'."
query current activities,Minor,,"	24/11/2025 14:19:49 +03:00",OSSFaceService,172.23.16.218,query current activities,Successful,query current activities
Query the operator type,Minor,,"	24/11/2025 14:19:48 +03:00",NBIMgmtService,172.23.16.218,Obtain the operator type,Failed,Failed:Query the current operator type
query current activities,Minor,,"	24/11/2025 14:19:40 +03:00",OSSFaceService,192.168.27.57,query current activities,Successful,query current activities
Query the operator type,Minor,,"	24/11/2025 14:19:40 +03:00",NBIMgmtService,192.168.27.57,Obtain the operator type,Failed,Failed:Query the current operator type
Send Email,Warning,,"	24/11/2025 14:18:05 +03:00",ScriptModuleService,172.28.129.4,Network Management,Successful,Sender:.
Save Extend Apply settings,Minor,,"	24/11/2025 14:17:59 +03:00",Topology Management,192.168.27.125,Topology Management,Successful,"Topology: Physical Topology
Current settings: Browse Current Alarms, Cell List"
Download File,Minor,,"	24/11/2025 14:16:18 +03:00",OSSFileService,192.168.27.57,MML_Task_Result_Add-Missing3GRelation_20251124_141616.txt,Successful,"Download and delete file, file name: MML_Task_Result_Add-Missing3GRelation_20251124_141616.txt"
LCM/CSM Performance Report,Warning,,"	24/11/2025 14:15:55 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
query current activities,Minor,,"	24/11/2025 14:15:39 +03:00",OSSFaceService,192.168.27.27,query current activities,Successful,query current activities
Query the operator type,Minor,,"	24/11/2025 14:15:39 +03:00",NBIMgmtService,192.168.27.27,Obtain the operator type,Failed,Failed:Query the current operator type
LCM/CSM Performance Report,Warning,,"	24/11/2025 14:15:26 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Create Task,Warning,,"	24/11/2025 14:14:42 +03:00",Integrated Task Management,192.168.27.57,Network Management,Successful,"The operation is authorized by user. 
The task type is MML Script and the task name is Add-Missing3GRelation."
Upload File,Minor,,"	24/11/2025 14:14:23 +03:00",OSSFileService,192.168.27.57,Add-Missing3GRelation.txt,Successful,"Upload file, file name: Add-Missing3GRelation.txt"
Transparent transmission of MML commands,Minor,,"	24/11/2025 14:13:30 +03:00",MmlService,192.168.27.10,2352-UL_Souq_Marka_TL_PD_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
query current activities,Minor,,"	24/11/2025 14:12:44 +03:00",OSSFaceService,192.168.27.62,query current activities,Successful,query current activities
Query the operator type,Minor,,"	24/11/2025 14:12:43 +03:00",NBIMgmtService,192.168.27.62,Obtain the operator type,Failed,Failed:Query the current operator type
Save Extend Apply settings,Minor,,"	24/11/2025 14:11:28 +03:00",Topology Management,192.168.27.179,Topology Management,Successful,"Topology: Physical Topology
Current settings: Browse Current Alarms, Cell List"
Save Topology View,Minor,,"	24/11/2025 14:10:23 +03:00",Topology Management,192.168.19.98,Topology Management,Successful,"Save node positions in the topology view.
Node quantity: 1
Nodes: 6398-UL_Salt_Haqawah_M"
Transparent transmission of MML commands,Minor,,"	24/11/2025 14:08:39 +03:00",MmlService,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function:[Configuration Management][MML Command]
LST LICENSE:;"
Query Topo Information,Warning,,"	24/11/2025 14:08:38 +03:00",Device Panel Operations,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Topo Information,Warning,,"	24/11/2025 14:08:37 +03:00",Device Panel Operations,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Send Email,Warning,,"	24/11/2025 14:08:36 +03:00",ScriptModuleService,172.28.129.4,Network Management,Successful,Sender:one Hours Huawei Outages.
Query Topo Information,Warning,,"	24/11/2025 14:08:34 +03:00",Device Panel Operations,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Topo Information,Warning,,"	24/11/2025 14:08:34 +03:00",Device Panel Operations,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Restore NE license file,Risk,,"	24/11/2025 14:08:25 +03:00",NE License Management,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1525502 
Operation Type : Force 
License Type : Active 
"
Transparent transmission of MML commands,Minor,,"	24/11/2025 14:07:54 +03:00",MmlService,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function:[Configuration Management][MML Command]
LST LICENSE:;"
Transparent transmission of MML commands,Minor,,"	24/11/2025 14:07:50 +03:00",MmlService,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function:[Configuration Management][MML Command]
LST LICENSE:;"
Restore NE license file,Risk,,"	24/11/2025 14:07:47 +03:00",NE License Management,192.168.19.98,6398-UL_Salt_Haqawah_M,Failed,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1525502 
License Type : Active 
Minor errors occur.

Error description:
*The configuration value of the existing control item is greater than the value in the license file.
(Carrier Aggregation for Downlink 3CC in 40MHz(FDD), Carrier Aggregation for Downlink 3CC in 60MHz(FDD))"
Query Trace Server Ftp Information,Minor,,"	24/11/2025 14:07:43 +03:00",Data Collection,10.119.10.104,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
Transparent transmission of MML commands,Minor,,"	24/11/2025 14:07:10 +03:00",MmlService,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function:[Configuration Management][MML Command]
LST LICENSE:;"
Save Topology View,Minor,,"	24/11/2025 14:06:23 +03:00",Topology Management,192.168.19.98,Topology Management,Successful,"Save node positions in the topology view.
Node quantity: 1
Nodes: 6398-UL_Salt_Haqawah_M"
Restore NE license file,Risk,,"	24/11/2025 14:06:18 +03:00",NE License Management,192.168.19.98,6398-UL_Salt_Haqawah_M,Failed,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1525500 
License Type : Active 
Minor errors occur.

Error description:
*The configuration value of the existing control item is greater than the value in the license file.
(Carrier Aggregation for Downlink 3CC in 40MHz(FDD), Carrier Aggregation for Downlink 3CC in 60MHz(FDD))"
Query Topo Information,Warning,,"	24/11/2025 14:05:53 +03:00",Device Panel Operations,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Topo Information,Warning,,"	24/11/2025 14:05:53 +03:00",Device Panel Operations,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Topo Information,Warning,,"	24/11/2025 14:05:38 +03:00",Device Panel Operations,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Topo Information,Warning,,"	24/11/2025 14:05:37 +03:00",Device Panel Operations,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Topo Information,Warning,,"	24/11/2025 14:05:35 +03:00",Device Panel Operations,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Shelf Information,Warning,,"	24/11/2025 14:05:35 +03:00",Device Panel Operations,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function: [Configuration Management][Device Panel][Query Shelf Information]
"
Query Shelf List,Warning,,"	24/11/2025 14:05:35 +03:00",Device Panel Operations,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"	--"
Unregister NE,Minor,,"	24/11/2025 14:05:20 +03:00",NMSMMLServer,10.119.29.69,RNC08,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 14:05:20 +03:00",NMSMMLServer,10.119.29.69,RNC08,Successful,"Function:[Northbound Interface][MML Interface]LST OPTLOG:ST=2025&11&24&13&55&12,ET=2025&11&24&14&00&12; Interactive protocol is : TELNET"
Register NE,Minor,,"	24/11/2025 14:05:20 +03:00",NMSMMLServer,10.119.29.69,RNC08,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Download Task Report,Minor,,"	24/11/2025 14:04:52 +03:00",CMEUniFSService,192.168.19.229,Task Management,Successful,Download Task Report
Query Task Detail,Minor,,"	24/11/2025 14:04:50 +03:00",CMEFaceService,192.168.19.229,Task Management,Successful,"[Task ID]: ced5f279-437b-4f1a-9b45-a8a1e6f28010 
[Result]: ."
Query and filter report results based on conditions (report type) for page display.,Minor,,"	24/11/2025 14:04:45 +03:00",CMEFaceService,192.168.19.229,Query and filter report results based on conditions (report type) for page display.,Successful,Query and filter report results based on conditions (report type) for page display.
Checking Whether the Report Query Result Exceeds the Page Display Limit.,Minor,,"	24/11/2025 14:04:45 +03:00",CMEFaceService,192.168.19.229,Checking Whether the Report Query Result Exceeds the Page Display Limit.,Successful,Checking Whether the Report Query Result Exceeds the Page Display Limit.
Configuration Report Query,Minor,,"	24/11/2025 14:03:51 +03:00",CMEServer,192.168.19.229,The Current Area,Successful,"[Module]: Configuration Report Management
[Consume(s)]: 22
[Result]: Successful
[Scenario]: Report Query successfully. name:EUTRANINTERNFREQ HO. type:Co-MPT BTS.
Queried MOCs: 2, ATTRs: 85, NEs: 3349, "
Query report results by condition (report type).,Minor,,"	24/11/2025 14:03:25 +03:00",CMEFaceService,192.168.19.229,Query report results by condition (report type).,Successful,Query report results by condition (report type).
Get unieye mode list,Minor,,"	24/11/2025 14:03:22 +03:00",CMEFaceService,192.168.19.229,Get unieye mode list,Successful,Get unieye mode list
Check the information of configuration report.,Minor,,"	24/11/2025 14:03:17 +03:00",CMEFaceService,192.168.19.229,Check the information of configuration report.,Successful,Check the information of configuration report.
query report list,Minor,,"	24/11/2025 14:03:01 +03:00",CMEFaceService,192.168.19.229,for querying report list,Successful,query report list
Delete the corresponding temporary table based on the table name (opId).,Minor,,"	24/11/2025 14:03:01 +03:00",CMEFaceService,192.168.19.229,Delete the corresponding temporary table based on the table name (opId).,Successful,Delete the corresponding temporary table based on the table name (opId).
userflag,Minor,,"	24/11/2025 14:03:00 +03:00",CMEFaceService,192.168.19.229,userflag,Successful,"	--"
Update MAE Preference,Minor,,"	24/11/2025 14:02:53 +03:00",OSSFaceService,192.168.19.229,MAE Preference,Successful,"Update the interface Access.Topology.CellList's value to '{""columns"":[""0;121.66px;1"",""1;372.0104160308838px;1"",""2;152.075px;1"",""3;152.075px;1"",""4;500.7578125px;1"",""5;152.075px;1"",""6;152.075px;1"",""7;152.075px;1"",""8;198.30555725097656px;1"",""9;152.075px;1"",""10;100px;0""],""sortColumn"":{""id"":6,""sort"":null,""cid"":6}}'."
query current activities,Minor,,"	24/11/2025 14:02:50 +03:00",OSSFaceService,192.168.19.229,query current activities,Successful,query current activities
Query the operator type,Minor,,"	24/11/2025 14:02:50 +03:00",NBIMgmtService,192.168.19.229,Obtain the operator type,Failed,Failed:Query the current operator type
Subscribe Result,Warning,,"	24/11/2025 14:01:26 +03:00",Fars Service,192.168.27.10,Trace Task Name:20251124_135950,Successful,"Function:[Trace Management][Subscribe] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154305 
Task Name:20251124_135950 
Creator:Emran.Zaarir 
NE List:1129-UL_Deir_Kahf_PE_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
query current activities,Minor,,"	24/11/2025 14:01:15 +03:00",OSSFaceService,192.168.27.10,query current activities,Successful,query current activities
Query the operator type,Minor,,"	24/11/2025 14:01:15 +03:00",NBIMgmtService,192.168.27.10,Obtain the operator type,Failed,Failed:Query the current operator type
LCM/CSM Performance Report,Warning,,"	24/11/2025 14:00:59 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
Query Topo Information,Warning,,"	24/11/2025 14:00:56 +03:00",Device Panel Operations,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Topo Information,Warning,,"	24/11/2025 14:00:56 +03:00",Device Panel Operations,192.168.19.98,6398-UL_Salt_Haqawah_M,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
query current activities,Minor,,"	24/11/2025 14:00:35 +03:00",OSSFaceService,192.168.27.10,query current activities,Successful,query current activities
Query the operator type,Minor,,"	24/11/2025 14:00:35 +03:00",NBIMgmtService,192.168.27.10,Obtain the operator type,Failed,Failed:Query the current operator type
Send MML Command,Warning,,"	24/11/2025 14:00:31 +03:00",Device Panel Operations,192.168.19.136,RNC07,Successful,"Function: [Configuration Management][Device Panel][Send MML Command]
LST ALMAF:SSSN = 1,ESSN = 2147483646,SCSN = 1,ECSN = 2147483646,SRN = 5,SN = 8,CNT = 64;"
LCM/CSM Performance Report,Warning,,"	24/11/2025 14:00:26 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Send MML Command,Warning,,"	24/11/2025 14:00:15 +03:00",Device Panel Operations,192.168.19.136,RNC07,Successful,"Function: [Configuration Management][Device Panel][Send MML Command]
LST ALMAF:SSSN = 1,ESSN = 2147483646,SCSN = 1,ECSN = 2147483646,SRN = 5,SN = 8,CNT = 64;"
